idx	status	level	score	techniques
56	solved	极端	9750	隐藏唯一数(Hidden Single)*12, Naked Pair*5, X-Wing*1, 双线风筝(2-String Kite)*3, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 空矩形(Empty Rectangle)*1, Forcing Chain Contradiction*10, Forcing Chain Verity*2, Locked Candidates Type 1 (Pointing)*3, XYZ-Wing*1, Finned Swordfish*1, Locked Candidates Type 2 (Claiming)*1, Naked Single*17, XY-Wing*1, Full House*21, X链(X-Chain)*1, AIC*1
57	solved	极端	4896	Naked Single*20, 隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*9, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*2, Finned Swordfish*1, Sashimi Swordfish*2, Finned Franken Swordfish*1, Forcing Chain Contradiction*2, Discontinuous Nice Loop*3, Locked Candidates Type 2 (Claiming)*3, XYZ-Wing*1, W-Wing*2, XY-Wing*1, Full House*20
58	solved	极端	11202	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*5, Naked Triple*4, 空矩形(Empty Rectangle)*2, Discontinuous Nice Loop*9, Almost Locked Set XY-Wing*3, Almost Locked Set Chain*1, Forcing Chain Contradiction*4, Forcing Net Verity*1, AIC*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Pair*1, Forcing Chain Verity*1, 双线风筝(2-String Kite)*1, X-Wing*2, Naked Pair*3, Finned Jellyfish*1, Naked Single*25, 多宝鱼(Turbot Fish)*1, XY链(XY-Chain)*3, XY-Wing*1, Sue de Coq*1, Full House*21
59	solved	极端	7728	双线风筝(2-String Kite)*3, Finned Swordfish*1, Discontinuous Nice Loop*9, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Naked Single*26, 三链列(Swordfish)*1, Almost Locked Set XZ-Rule*3, 隐藏唯一数(Hidden Single)*11, Naked Triple*1, Locked Candidates Type 1 (Pointing)*3, 隐藏数对(Hidden Pair)*1, Locked Candidates Type 2 (Claiming)*2, XYZ-Wing*2, 成组连续环(Grouped Continuous Nice Loop)*1, 空矩形(Empty Rectangle)*1, Naked Pair*2, AIC*2, X链(X-Chain)*1, W-Wing*1, Full House*20
60	solved	极端	2250	隐藏唯一数(Hidden Single)*19, Locked Candidates Type 1 (Pointing)*1, X-Wing*1, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*1, Forcing Net Verity*1, Naked Single*15, Full House*21
61	solved	极端	3880	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*6, Discontinuous Nice Loop*1, Forcing Chain Contradiction*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Net Verity*1, Naked Pair*1, 空矩形(Empty Rectangle)*1, XY-Wing*1, Finned X-Wing*1, Continuous Nice Loop*1, Naked Single*21, Locked Candidates Type 2 (Claiming)*1, W-Wing*1, Full House*21
62	solved	极端	10706	Naked Single*25, Full House*19, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, XY链(XY-Chain)*1, Discontinuous Nice Loop*7, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*2, Almost Locked Set Chain*1, Forcing Chain Verity*5, Forcing Chain Contradiction*5, 双线风筝(2-String Kite)*2, Locked Candidates Type 2 (Claiming)*1, AIC*2, 隐式矩形(Hidden Rectangle)*1, Naked Triple*2, Finned Swordfish*1, Naked Pair*1
63	solved	极端	5210	Naked Single*26, Full House*20, 隐藏唯一数(Hidden Single)*9, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*1, AIC*3, Locked Candidates Type 1 (Pointing)*2, Naked Pair*2, W-Wing*2, Almost Locked Set XZ-Rule*1, Continuous Nice Loop*1, XY-Wing*2
64	solved	极端	6524	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*3, Almost Locked Set Chain*1, Forcing Net Verity*1, Naked Triple*1, 双线风筝(2-String Kite)*2, 唯一性测试 2*1, Naked Single*20, XY-Wing*2, Sue de Coq*1, 隐藏数对(Hidden Pair)*1, XY链(XY-Chain)*1, Continuous Nice Loop*1, Full House*21, Naked Pair*1
65	solved	极端	5080	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*3, 双线风筝(2-String Kite)*1, Finned X-Wing*1, Sue de Coq*1, 成组不连续环(Grouped Discontinuous Nice Loop)*7, Almost Locked Set XZ-Rule*1, 摩天楼(Skyscraper)*1, AIC*2, Simple Colors Trap*1, 隐式矩形(Hidden Rectangle)*1, Naked Single*20, Full House*20, Naked Pair*2, 空矩形(Empty Rectangle)*1, W-Wing*1
66	solved	极端	6666	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*6, Forcing Net Verity*1, Sue de Coq*2, Discontinuous Nice Loop*3, Forcing Chain Contradiction*1, 隐式矩形(Hidden Rectangle)*2, Finned X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Naked Single*22, Almost Locked Set XY-Wing*3, XY-Wing*2, Locked Candidates Type 2 (Claiming)*2, Continuous Nice Loop*1, W-Wing*2, Full House*20
67	solved	极端	5036	隐藏唯一数(Hidden Single)*18, Locked Candidates Type 1 (Pointing)*5, Forcing Chain Contradiction*4, Forcing Net Verity*1, 摩天楼(Skyscraper)*1, 多宝鱼(Turbot Fish)*1, XYZ-Wing*1, 唯一性测试 3*1, Naked Single*15, Sue de Coq*1, XY链(XY-Chain)*1, AIC*1, Naked Triple*1, Full House*21, X-Wing*1, W-Wing*1
68	solved	极端	8410	隐藏唯一数(Hidden Single)*11, Locked Pair*2, Naked Single*23, Locked Candidates Type 1 (Pointing)*4, Discontinuous Nice Loop*13, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set Chain*1, Forcing Chain Contradiction*2, Locked Candidates Type 2 (Claiming)*2, Almost Locked Set XY-Wing*1, XYZ-Wing*2, XY链(XY-Chain)*1, AIC*1, Full House*21
69	solved	极端	11794	Naked Single*22, 隐藏唯一数(Hidden Single)*8, X-Wing*3, Discontinuous Nice Loop*12, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*8, Locked Candidates Type 2 (Claiming)*1, Locked Candidates Type 1 (Pointing)*3, Naked Triple*3, Finned Franken Swordfish*1, Almost Locked Set Chain*2, Naked Pair*1, Hidden Triple*1, Continuous Nice Loop*2, Almost Locked Set XZ-Rule*1, Sashimi Swordfish*1, Full House*21
70	solved	极端	8306	Naked Single*24, 隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*4, Finned Swordfish*1, Discontinuous Nice Loop*7, Forcing Net Verity*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*7, Locked Pair*1, Continuous Nice Loop*1, X-Wing*1, Naked Triple*1, Full House*21
71	solved	极端	6526	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*5, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Net Verity*1, 隐式矩形(Hidden Rectangle)*1, Finned Swordfish*1, Forcing Chain Contradiction*4, 双线风筝(2-String Kite)*2, Almost Locked Set XY-Wing*1, Locked Candidates Type 2 (Claiming)*2, Naked Triple*1, Discontinuous Nice Loop*1, Naked Single*21, Naked Pair*1, Locked Pair*1, 空矩形(Empty Rectangle)*2, W-Wing*1, 摩天楼(Skyscraper)*1, 唯一性测试 4*1, X-Wing*1, 唯一性测试 6*1, Full House*21
72	solved	极端	8242	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*3, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*9, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*2, 摩天楼(Skyscraper)*1, Continuous Nice Loop*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Sue de Coq*2, Naked Single*27, AIC*4, XY链(XY-Chain)*3, Full House*20
73	solved	极端	8510	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*6, Finned Swordfish*1, Forcing Chain Contradiction*6, 成组不连续环(Grouped Discontinuous Nice Loop)*6, Discontinuous Nice Loop*6, 空矩形(Empty Rectangle)*1, Naked Triple*3, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*1, Naked Single*25, Full House*18, Naked Pair*1, XY链(XY-Chain)*2
74	solved	极端	8250	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*7, 隐藏数对(Hidden Pair)*1, 空矩形(Empty Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*6, Almost Locked Set XY-Wing*1, Locked Pair*1, Locked Candidates Type 2 (Claiming)*3, Naked Pair*2, XY链(XY-Chain)*2, Continuous Nice Loop*1, 双线风筝(2-String Kite)*1, W-Wing*1, Naked Single*26, 隐式矩形(Hidden Rectangle)*1, Full House*19, Bivalue Universal Grave + 1*1
75	solved	极端	2826	隐藏唯一数(Hidden Single)*19, Locked Candidates Type 1 (Pointing)*1, Naked Pair*1, Naked Single*15, Locked Candidates Type 2 (Claiming)*1, Finned X-Wing*1, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Forcing Net Verity*1, Full House*20, 摩天楼(Skyscraper)*1
76	solved	极端	10320	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*10, Forcing Net Contradiction*1, Finned Swordfish*1, Naked Triple*2, Almost Locked Set XY-Wing*2, 三链列(Swordfish)*1, Naked Single*18, Forcing Net Verity*1, Forcing Chain Verity*1, 空矩形(Empty Rectangle)*1, Sue de Coq*1, Naked Pair*2, Discontinuous Nice Loop*1, X-Wing*2, W-Wing*1, Full House*20
77	solved	极端	6842	Naked Single*21, 隐藏唯一数(Hidden Single)*11, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*5, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*3, 成组 AIC*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Finned Franken Swordfish*1, Locked Candidates Type 1 (Pointing)*3, Full House*21, XY-Wing*2, AIC*1, W-Wing*1
78	solved	极端	10272	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 2 (Claiming)*3, 隐藏数对(Hidden Pair)*1, 空矩形(Empty Rectangle)*1, Finned X-Wing*2, Discontinuous Nice Loop*6, Forcing Chain Contradiction*6, Locked Candidates Type 1 (Pointing)*5, Forcing Net Contradiction*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*2, Forcing Net Verity*1, Naked Triple*1, Almost Locked Set Chain*3, Naked Single*23, 唯一性测试 6*1, Locked Pair*1, Full House*21
79	solved	极端	4436	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*6, X-Wing*1, Finned Swordfish*1, Almost Locked Set XZ-Rule*2, 空矩形(Empty Rectangle)*1, Naked Single*28, Naked Pair*2, 三链列(Swordfish)*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*2, Naked Triple*1, Full House*21, 唯一性测试 4*1, Continuous Nice Loop*1, 摩天楼(Skyscraper)*1, Locked Candidates Type 2 (Claiming)*1, W-Wing*1, 隐式矩形(Hidden Rectangle)*1
80	solved	极端	11790	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*6, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XZ-Rule*4, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*7, Finned Swordfish*1, Almost Locked Set Chain*1, Sue de Coq*4, 隐式矩形(Hidden Rectangle)*1, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*2, Naked Single*29, AIC*1, Locked Triple*1, 三链列(Swordfish)*1, XY-Wing*2, 唯一性测试 1*1, Naked Pair*1, Naked Triple*1, 摩天楼(Skyscraper)*1, W-Wing*1, X-Wing*1, Full House*21
81	solved	极端	9872	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*9, Locked Candidates Type 2 (Claiming)*3, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*4, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Verity*2, Forcing Net Contradiction*1, Forcing Net Verity*1, Naked Pair*1, Sue de Coq*1, AIC*2, Discontinuous Nice Loop*2, 双线风筝(2-String Kite)*1, Hidden Triple*1, XY链(XY-Chain)*6, Naked Single*21, 隐藏数对(Hidden Pair)*1, Full House*21
82	solved	极端	5118	Naked Single*23, Full House*20, 隐藏唯一数(Hidden Single)*9, Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*2, Locked Candidates Type 1 (Pointing)*4, Naked Pair*1, 双线风筝(2-String Kite)*1, Almost Locked Set XY-Wing*1, 摩天楼(Skyscraper)*1, XY-Wing*1, XY链(XY-Chain)*1, W-Wing*1
83	solved	极端	7516	Naked Single*27, 隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*3, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*9, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*2, Forcing Chain Verity*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, 隐式矩形(Hidden Rectangle)*1, Almost Locked Set XZ-Rule*1, Continuous Nice Loop*1, Naked Triple*2, AIC*1, Full House*21, 摩天楼(Skyscraper)*1, XY-Wing*1
84	solved	极端	10286	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*7, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*7, Forcing Net Contradiction*1, Naked Single*19, Almost Locked Set XZ-Rule*1, 隐式矩形(Hidden Rectangle)*2, 双线风筝(2-String Kite)*2, XY-Wing*4, 摩天楼(Skyscraper)*1, Sue de Coq*1, AIC*1, Naked Pair*2, Simple Colors Trap*1, XY链(XY-Chain)*3, 多宝鱼(Turbot Fish)*1, 唯一性测试 3*1, Full House*20
85	solved	极端	4392	隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*6, Naked Pair*1, Naked Triple*1, Discontinuous Nice Loop*6, Naked Single*29, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Locked Candidates Type 2 (Claiming)*2, Almost Locked Set XY-Wing*1, Full House*20
86	solved	极端	10442	隐藏唯一数(Hidden Single)*8, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*7, Forcing Net Contradiction*1, 空矩形(Empty Rectangle)*2, XY-Wing*1, Finned X-Wing*1, Discontinuous Nice Loop*2, Continuous Nice Loop*1, Almost Locked Set XY-Wing*2, Locked Candidates Type 1 (Pointing)*4, Forcing Net Verity*1, Naked Pair*4, XYZ-Wing*1, XY链(XY-Chain)*1, Naked Single*24, 摩天楼(Skyscraper)*1, W-Wing*1, Locked Candidates Type 2 (Claiming)*1, X-Wing*2, Sue de Coq*1, Full House*21
87	solved	极端	6698	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*6, AIC*2, Discontinuous Nice Loop*4, Naked Single*22, Naked Triple*1, Forcing Chain Contradiction*7, Forcing Net Verity*1, 摩天楼(Skyscraper)*1, Full House*20
88	solved	极端	4808	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*2, Forcing Net Verity*1, Locked Candidates Type 2 (Claiming)*3, Naked Single*18, 隐藏数对(Hidden Pair)*1, 多宝鱼(Turbot Fish)*1, XYZ-Wing*1, 双线风筝(2-String Kite)*1, Naked Pair*1, 摩天楼(Skyscraper)*1, XY链(XY-Chain)*1, XY-Wing*1, Full House*20
89	solved	极端	8298	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, Finned Swordfish*2, Discontinuous Nice Loop*5, Naked Single*17, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*5, Forcing Chain Verity*1, Continuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*4, Naked Triple*1, Almost Locked Set XY-Wing*2, XYZ-Wing*1, Sue de Coq*1, Naked Pair*1, Sashimi Swordfish*1, Full House*21
90	solved	极端	7382	隐藏唯一数(Hidden Single)*8, 摩天楼(Skyscraper)*1, 双线风筝(2-String Kite)*2, 隐式矩形(Hidden Rectangle)*1, Discontinuous Nice Loop*8, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*1, 空矩形(Empty Rectangle)*1, Naked Single*24, Locked Candidates Type 1 (Pointing)*4, Naked Pair*2, AIC*2, Simple Colors Trap*1, Sue de Coq*1, W-Wing*2, XYZ-Wing*1, X-Wing*1, Full House*21, XY链(XY-Chain)*1
91	solved	极端	7742	隐藏唯一数(Hidden Single)*10, Finned X-Wing*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*5, Naked Triple*4, XYZ-Wing*2, Forcing Chain Verity*1, Locked Candidates Type 1 (Pointing)*5, 隐藏数对(Hidden Pair)*1, Almost Locked Set XZ-Rule*1, Naked Single*23, Naked Pair*2, X-Wing*2, Sue de Coq*1, XY-Wing*2, 双线风筝(2-String Kite)*1, XY链(XY-Chain)*6, Full House*20
92	solved	极端	4664	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*5, Naked Single*24, 隐藏数对(Hidden Pair)*1, 三链列(Swordfish)*1, Discontinuous Nice Loop*5, Almost Locked Set XY-Wing*2, Almost Locked Set Chain*1, 隐式矩形(Hidden Rectangle)*2, 双线风筝(2-String Kite)*2, AIC*1, 成组 AIC*1, 空矩形(Empty Rectangle)*1, Continuous Nice Loop*1, Full House*21
93	solved	极端	5998	Naked Single*19, 隐藏唯一数(Hidden Single)*12, Naked Triple*1, 双线风筝(2-String Kite)*5, 唯一性测试 2*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Forcing Net Contradiction*1, Full House*21, Locked Candidates Type 1 (Pointing)*2, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Discontinuous Nice Loop*7, Naked Pair*2, AIC*1, XY-Wing*1
94	solved	极端	7136	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*4, 双线风筝(2-String Kite)*4, Finned X-Wing*1, Finned Swordfish*2, Forcing Net Verity*1, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*1, Naked Pair*1, 唯一性测试 4*1, 摩天楼(Skyscraper)*1, Sashimi Swordfish*1, Discontinuous Nice Loop*5, Almost Locked Set XY-Wing*1, XY-Wing*1, Naked Triple*2, 隐藏数对(Hidden Pair)*1, XYZ-Wing*1, XY链(XY-Chain)*2, Naked Single*25, Full House*19
95	solved	极端	11274	隐藏唯一数(Hidden Single)*10, 双线风筝(2-String Kite)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*3, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*2, Almost Locked Set XY-Wing*3, X-Wing*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*9, Sue de Coq*1, AIC*3, Naked Single*20, Naked Pair*1, Discontinuous Nice Loop*4, Full House*21, 隐式矩形(Hidden Rectangle)*2, XY链(XY-Chain)*1
96	solved	极端	8198	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*3, Locked Candidates Type 2 (Claiming)*1, Forcing Chain Contradiction*6, Almost Locked Set XY-Wing*2, Multi Colors 1*1, Naked Single*26, Discontinuous Nice Loop*8, Almost Locked Set XZ-Rule*1, Naked Pair*3, 空矩形(Empty Rectangle)*1, 三链列(Swordfish)*1, Locked Pair*1, AIC*1, Full House*21, X-Wing*1
97	solved	极端	10198	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*1, 隐式矩形(Hidden Rectangle)*3, Finned Swordfish*1, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*4, Almost Locked Set Chain*1, Forcing Chain Contradiction*7, 唯一性测试 6*1, Finned X-Wing*2, Naked Single*20, 摩天楼(Skyscraper)*2, Sue de Coq*1, Naked Pair*1, Locked Candidates Type 2 (Claiming)*1, Locked Pair*1, 唯一性测试 4*1, AIC*1, Full House*19, W-Wing*1
98	solved	极端	6168	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*2, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*4, Forcing Chain Verity*1, Forcing Net Verity*1, AIC*1, Finned X-Wing*1, Continuous Nice Loop*2, 隐藏数对(Hidden Pair)*1, Naked Triple*1, Naked Pair*1, XY链(XY-Chain)*1, Naked Single*18, Full House*19
99	solved	极端	8400	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*5, 隐藏数对(Hidden Pair)*2, 空矩形(Empty Rectangle)*1, Finned Swordfish*2, Discontinuous Nice Loop*3, Forcing Chain Verity*5, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Forcing Net Contradiction*1, Naked Single*26, XY链(XY-Chain)*6, AIC*1, Full House*20
100	solved	极端	4810	隐藏唯一数(Hidden Single)*9, Locked Pair*1, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*3, 隐藏数对(Hidden Pair)*1, Hidden Triple*1, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*1, 双线风筝(2-String Kite)*1, 空矩形(Empty Rectangle)*1, Naked Single*25, AIC*2, 唯一性测试 4*1, 成组 AIC*1, Full House*21, XY-Wing*1
